Row_Number,City_Name,City_Canonical_Name,Lat_Lon,Start_Time,End_Time,Temperature,Pressure,Humidity,Weather_ID
303701,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394679600,1394690399,271.82,978.75,96,500
303702,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394690400,1394701199,262.97,983.31,84,500
303703,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394701200,1394711999,258.26,988.2,69,600
303704,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394712000,1394722799,256.25,993.27,61,600
303705,The Hollow,"The Hollow,Connecticut,United States","41.18525,-73.20031",1394679600,1394690399,271.82,978.75,96,500
303706,The Hollow,"The Hollow,Connecticut,United States","41.18525,-73.20031",1394690400,1394701199,262.97,983.31,84,500
303707,The Hollow,"The Hollow,Connecticut,United States","41.18525,-73.20031",1394701200,1394711999,258.26,988.2,69,600
303708,The Hollow,"The Hollow,Connecticut,United States","41.18525,-73.20031",1394712000,1394722799,256.25,993.27,61,600
303709,Boston Ave - Mill Hill,"Boston Ave - Mill Hill,Connecticut,United States","41.1936,-73.16176",1394679600,1394690399,271.82,978.75,96,500
303710,Boston Ave - Mill Hill,"Boston Ave - Mill Hill,Connecticut,United States","41.1936,-73.16176",1394690400,1394701199,262.97,983.31,84,500
303711,Boston Ave - Mill Hill,"Boston Ave - Mill Hill,Connecticut,United States","41.1936,-73.16176",1394701200,1394711999,258.26,988.2,69,600
303712,Boston Ave - Mill Hill,"Boston Ave - Mill Hill,Connecticut,United States","41.1936,-73.16176",1394712000,1394722799,256.25,993.27,61,600
303713,Magnolia Park,"Magnolia Park,California,United States","34.16812,-118.34625",1394679600,1394690399,288.3,957.6,31,800
303714,Magnolia Park,"Magnolia Park,California,United States","34.16812,-118.34625",1394690400,1394701199,283.41,958.35,47,800
303715,Magnolia Park,"Magnolia Park,California,United States","34.16812,-118.34625",1394701200,1394711999,280.08,957.97,67,800
303716,Magnolia Park,"Magnolia Park,California,United States","34.16812,-118.34625",1394712000,1394722799,278.89,957.03,70,800
303717,Centennial,"Centennial,Vermont,United States","33.58596,-83.612389",1394679600,1394690399,278.21,1002.67,52,800
303718,Centennial,"Centennial,Vermont,United States","33.58596,-83.612389",1394690400,1394701199,275.22,1005.36,44,800
303719,Centennial,"Centennial,Vermont,United States","33.58596,-83.612389",1394701200,1394711999,273.18,1007.5,43,800
303720,Centennial,"Centennial,Vermont,United States","33.58596,-83.612389",1394712000,1394722799,272.28,1010.21,42,800
303721,Oakhill Jackson,"Oakhill Jackson,Iowa,United States","41.97405,-91.65596",1394679600,1394690399,267.46,1003.64,76,800
303722,Oakhill Jackson,"Oakhill Jackson,Iowa,United States","41.97405,-91.65596",1394690400,1394701199,261.17,1003.34,52,800
303723,Oakhill Jackson,"Oakhill Jackson,Iowa,United States","41.97405,-91.65596",1394701200,1394711999,259.89,1002.39,45,800
303724,Oakhill Jackson,"Oakhill Jackson,Iowa,United States","41.97405,-91.65596",1394712000,1394722799,266.04,1001.53,66,802
303725,Jefferson Park Avenue,"Jefferson Park Avenue,Virginia,United States","38.02925,-78.50671",1394679600,1394690399,275.15,965.13,52,800
303726,Jefferson Park Avenue,"Jefferson Park Avenue,Virginia,United States","38.02925,-78.50671",1394690400,1394701199,271.65,968.72,48,800
303727,Jefferson Park Avenue,"Jefferson Park Avenue,Virginia,United States","38.02925,-78.50671",1394701200,1394711999,268.66,971.91,43,800
303728,Jefferson Park Avenue,"Jefferson Park Avenue,Virginia,United States","38.02925,-78.50671",1394712000,1394722799,265.81,975.92,31,800
303729,Glenwood,"Glenwood,Tennessee,United States","34.326771,-93.550743",1394679600,1394690399,277.11,1015.23,42,800
303730,Glenwood,"Glenwood,Tennessee,United States","34.326771,-93.550743",1394690400,1394701199,274.19,1015.99,72,800
303731,Glenwood,"Glenwood,Tennessee,United States","34.326771,-93.550743",1394701200,1394711999,273.22,1015.84,59,800
303732,Glenwood,"Glenwood,Tennessee,United States","34.326771,-93.550743",1394712000,1394722799,272.59,1016.21,62,800
303733,Northside,"Northside,Tennessee,United States","35.06803,-85.31018",1394679600,1394690399,277.06,982.64,58,800
303734,Northside,"Northside,Tennessee,United States","35.06803,-85.31018",1394690400,1394701199,274.74,984.29,60,800
303735,Northside,"Northside,Tennessee,United States","35.06803,-85.31018",1394701200,1394711999,273.47,985.45,65,800
303736,Northside,"Northside,Tennessee,United States","35.06803,-85.31018",1394712000,1394722799,272.18,987.67,68,800
303737,Downtown,"Downtown,California,United States","38.57903,-121.49994",1394679600,1394690399,288.66,1016.36,45,800
303738,Downtown,"Downtown,California,United States","38.57903,-121.49994",1394690400,1394701199,283.95,1017.61,44,800
303739,Downtown,"Downtown,California,United States","38.57903,-121.49994",1394701200,1394711999,281.89,1017.71,46,800
303740,Downtown,"Downtown,California,United States","38.57903,-121.49994",1394712000,1394722799,279.71,1017.34,60,800
303741,Fox Hills,"Fox Hills,California,United States","33.98499,-118.38821",1394679600,1394690399,287.33,957.6,31,800
303742,Fox Hills,"Fox Hills,California,United States","33.98499,-118.38821",1394690400,1394701199,282.49,958.35,47,800
303743,Fox Hills,"Fox Hills,California,United States","33.98499,-118.38821",1394701200,1394711999,279.21,957.97,67,800
303744,Fox Hills,"Fox Hills,California,United States","33.98499,-118.38821",1394712000,1394722799,278.06,957.03,70,800
303745,Downtown,"Downtown,Ohio,United States","41.50472,-81.68624",1394679600,1394690399,262.68,993.02,78,600
303746,Downtown,"Downtown,Ohio,United States","41.50472,-81.68624",1394690400,1394701199,260.86,994.42,75,800
303747,Downtown,"Downtown,Ohio,United States","41.50472,-81.68624",1394701200,1394711999,260.13,995.99,71,800
303748,Downtown,"Downtown,Ohio,United States","41.50472,-81.68624",1394712000,1394722799,259.1,998.7,78,800
303749,Midtown Dayton,"Midtown Dayton,Ohio,United States","39.74622,-84.19051",1394679600,1394690399,266.97,995.94,84,600
303750,Midtown Dayton,"Midtown Dayton,Ohio,United States","39.74622,-84.19051",1394690400,1394701199,263.76,997.5,81,802
303751,Midtown Dayton,"Midtown Dayton,Ohio,United States","39.74622,-84.19051",1394701200,1394711999,262.15,998.74,80,801
303752,Midtown Dayton,"Midtown Dayton,Ohio,United States","39.74622,-84.19051",1394712000,1394722799,260.93,1001.13,75,800
303753,East Village,"East Village,Iowa,United States","43.4879,-95.05244",1394679600,1394690399,272.42,976.4,77,800
303754,East Village,"East Village,Iowa,United States","43.4879,-95.05244",1394690400,1394701199,273.63,974.97,72,800
303755,East Village,"East Village,Iowa,United States","43.4879,-95.05244",1394701200,1394711999,275.14,973.37,80,800
303756,East Village,"East Village,Iowa,United States","43.4879,-95.05244",1394712000,1394722799,275.29,972.52,86,800
303757,Downtown - Waterfront,"Downtown - Waterfront,Minnesota,United States","46.78158,-92.09464",1394679600,1394690399,260.25,986.94,53,800
303758,Downtown - Waterfront,"Downtown - Waterfront,Minnesota,United States","46.78158,-92.09464",1394690400,1394701199,263.4,984.94,71,802
303759,Downtown - Waterfront,"Downtown - Waterfront,Minnesota,United States","46.78158,-92.09464",1394701200,1394711999,266.01,982.69,81,804
303760,Downtown - Waterfront,"Downtown - Waterfront,Minnesota,United States","46.78158,-92.09464",1394712000,1394722799,268.4,981.11,86,804
303761,Central Hillside,"Central Hillside,Minnesota,United States","46.79868,-92.10062",1394679600,1394690399,260.25,986.94,53,800
303762,Central Hillside,"Central Hillside,Minnesota,United States","46.79868,-92.10062",1394690400,1394701199,263.4,984.94,71,802
303763,Central Hillside,"Central Hillside,Minnesota,United States","46.79868,-92.10062",1394701200,1394711999,266.01,982.69,81,804
303764,Central Hillside,"Central Hillside,Minnesota,United States","46.79868,-92.10062",1394712000,1394722799,268.4,981.11,86,804
303765,East Hillside,"East Hillside,Minnesota,United States","46.80224,-92.08809",1394679600,1394690399,260.25,986.94,53,800
303766,East Hillside,"East Hillside,Minnesota,United States","46.80224,-92.08809",1394690400,1394701199,263.4,984.94,71,802
303767,East Hillside,"East Hillside,Minnesota,United States","46.80224,-92.08809",1394701200,1394711999,266.01,982.69,81,804
303768,East Hillside,"East Hillside,Minnesota,United States","46.80224,-92.08809",1394712000,1394722799,268.4,981.11,86,804
303769,Kobert Flats,"Kobert Flats,Colorado,United States","39.66921,-105.01102",1394679600,1394690399,272.84,816.63,59,800
303770,Kobert Flats,"Kobert Flats,Colorado,United States","39.66921,-105.01102",1394690400,1394701199,268.15,816.49,65,800
303771,Kobert Flats,"Kobert Flats,Colorado,United States","39.66921,-105.01102",1394701200,1394711999,266.57,815.22,64,800
303772,Kobert Flats,"Kobert Flats,Colorado,United States","39.66921,-105.01102",1394712000,1394722799,265.47,814.04,59,800
303773,Central Escondido,"Central Escondido,California,United States","33.12574,-117.08135",1394679600,1394690399,286.39,1026.25,100,801
303774,Central Escondido,"Central Escondido,California,United States","33.12574,-117.08135",1394690400,1394701199,286.2,1026.77,100,800
303775,Central Escondido,"Central Escondido,California,United States","33.12574,-117.08135",1394701200,1394711999,285.87,1026.38,100,800
303776,Central Escondido,"Central Escondido,California,United States","33.12574,-117.08135",1394712000,1394722799,285.62,1025.45,100,804
303777,Downtown,"Downtown,Oregon,United States","45.52013,-122.67974",1394679600,1394690399,282.58,1002.02,89,800
303778,Downtown,"Downtown,Oregon,United States","45.52013,-122.67974",1394690400,1394701199,278.2,1001.88,88,800
303779,Downtown,"Downtown,Oregon,United States","45.52013,-122.67974",1394701200,1394711999,276.82,1001.42,85,802
303780,Downtown,"Downtown,Oregon,United States","45.52013,-122.67974",1394712000,1394722799,275.98,1000.48,82,801
303781,Port Gardner,"Port Gardner,Washington,United States","47.97191,-122.20832",1394679600,1394690399,280.57,1026.98,87,800
303782,Port Gardner,"Port Gardner,Washington,United States","47.97191,-122.20832",1394690400,1394701199,277.89,1026.85,95,800
303783,Port Gardner,"Port Gardner,Washington,United States","47.97191,-122.20832",1394701200,1394711999,277.36,1026.22,97,801
303784,Port Gardner,"Port Gardner,Washington,United States","47.97191,-122.20832",1394712000,1394722799,276.52,1025.29,99,800
303785,Bayside,"Bayside,Washington,United States","40.84235,-124.063667",1394679600,1394690399,282.15,1011.18,87,800
303786,Bayside,"Bayside,Washington,United States","40.84235,-124.063667",1394690400,1394701199,279.59,1011.04,89,800
303787,Bayside,"Bayside,Washington,United States","40.84235,-124.063667",1394701200,1394711999,278.48,1010.01,92,800
303788,Bayside,"Bayside,Washington,United States","40.84235,-124.063667",1394712000,1394722799,278.06,1009.48,90,800
303789,Downtown Flint,"Downtown Flint,Michigan,United States","42.78468,-83.23877",1394679600,1394690399,258.15,997.07,70,800
303790,Downtown Flint,"Downtown Flint,Michigan,United States","42.78468,-83.23877",1394690400,1394701199,256.94,997.82,61,800
303791,Downtown Flint,"Downtown Flint,Michigan,United States","42.78468,-83.23877",1394701200,1394711999,254.89,998.74,72,800
303792,Downtown Flint,"Downtown Flint,Michigan,United States","42.78468,-83.23877",1394712000,1394722799,253.07,1000.89,73,800
303793,Downtown Fontana,"Downtown Fontana,California,United States","34.10055,-117.43636",1394679600,1394690399,287.06,926.96,35,800
303794,Downtown Fontana,"Downtown Fontana,California,United States","34.10055,-117.43636",1394690400,1394701199,281.49,927.46,44,800
303795,Downtown Fontana,"Downtown Fontana,California,United States","34.10055,-117.43636",1394701200,1394711999,278.87,926.76,55,800
303796,Downtown Fontana,"Downtown Fontana,California,United States","34.10055,-117.43636",1394712000,1394722799,277.23,925.91,54,800
303797,Downtown,"Downtown,Maryland,United States","39.29231,-76.6151",1394679600,1394690399,272.75,986.29,71,800
303798,Downtown,"Downtown,Maryland,United States","39.29231,-76.6151",1394690400,1394701199,268.62,990.61,61,801
303799,Downtown,"Downtown,Maryland,United States","39.29231,-76.6151",1394701200,1394711999,267.05,993.96,59,803
303800,Downtown,"Downtown,Maryland,United States","39.29231,-76.6151",1394712000,1394722799,264.67,998.37,51,800
303801,University Heights,"University Heights,Florida,United States","41.655022,-91.556839",1394679600,1394690399,267.93,1008.1,84,800
303802,University Heights,"University Heights,Florida,United States","41.655022,-91.556839",1394690400,1394701199,264.86,1007.88,71,800
303803,University Heights,"University Heights,Florida,United States","41.655022,-91.556839",1394701200,1394711999,264.3,1007.09,73,800
303804,University Heights,"University Heights,Florida,United States","41.655022,-91.556839",1394712000,1394722799,266.97,1006.32,83,803
303805,City Central,"City Central,Oregon,United States","45.50162,-122.42796",1394679600,1394690399,282.66,1002.02,89,800
303806,City Central,"City Central,Oregon,United States","45.50162,-122.42796",1394690400,1394701199,278.28,1001.88,88,800
303807,City Central,"City Central,Oregon,United States","45.50162,-122.42796",1394701200,1394711999,276.9,1001.42,85,802
303808,City Central,"City Central,Oregon,United States","45.50162,-122.42796",1394712000,1394722799,276.05,1000.48,82,801
303809,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394679600,1394690399,271.82,978.75,96,500
303810,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394690400,1394701199,262.97,983.31,84,500
303811,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394701200,1394711999,258.26,988.2,69,600
303812,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394712000,1394722799,256.25,993.27,61,600
303813,Southgate,"Southgate,California,United States","42.213928,-83.19381",1394679600,1394690399,261.32,1006.23,71,800
303814,Southgate,"Southgate,California,United States","42.213928,-83.19381",1394690400,1394701199,258.4,1007.15,70,800
303815,Southgate,"Southgate,California,United States","42.213928,-83.19381",1394701200,1394711999,256.34,1008.15,71,800
303816,Southgate,"Southgate,California,United States","42.213928,-83.19381",1394712000,1394722799,254.96,1010.21,66,800
303817,Tanasbourne,"Tanasbourne,Oregon,United States","45.53905,-122.87362",1394679600,1394690399,282.78,1011.42,84,800
303818,Tanasbourne,"Tanasbourne,Oregon,United States","45.53905,-122.87362",1394690400,1394701199,278.57,1010.79,84,801
303819,Tanasbourne,"Tanasbourne,Oregon,United States","45.53905,-122.87362",1394701200,1394711999,277.25,1010.5,86,802
303820,Tanasbourne,"Tanasbourne,Oregon,United States","45.53905,-122.87362",1394712000,1394722799,275.73,1009.64,83,802
303821,Parkside,"Parkside,Florida,United States","39.864281,-75.378532",1394679600,1394690399,268.85,998.21,83,500
303822,Parkside,"Parkside,Florida,United States","39.864281,-75.378532",1394690400,1394701199,261.51,1004.55,79,800
303823,Parkside,"Parkside,Florida,United States","39.864281,-75.378532",1394701200,1394711999,260.13,1008.47,82,800
303824,Parkside,"Parkside,Florida,United States","39.864281,-75.378532",1394712000,1394722799,259.68,1013.05,82,801
303825,Royal Poinciana,"Royal Poinciana,Florida,United States","26.02205,-80.14723",1394679600,1394690399,296.99,1023.82,91,801
303826,Royal Poinciana,"Royal Poinciana,Florida,United States","26.02205,-80.14723",1394690400,1394701199,295.71,1024.5,93,800
303827,Royal Poinciana,"Royal Poinciana,Florida,United States","26.02205,-80.14723",1394701200,1394711999,293.24,1025.49,97,802
303828,Royal Poinciana,"Royal Poinciana,Florida,United States","26.02205,-80.14723",1394712000,1394722799,293,1027.88,92,804
303829,Washington Park,"Washington Park,Florida,United States","26.132589,-80.18116",1394679600,1394690399,296.99,1023.82,91,801
303830,Washington Park,"Washington Park,Florida,United States","26.132589,-80.18116",1394690400,1394701199,295.71,1024.5,93,800
303831,Washington Park,"Washington Park,Florida,United States","26.132589,-80.18116",1394701200,1394711999,293.24,1025.49,97,802
303832,Washington Park,"Washington Park,Florida,United States","26.132589,-80.18116",1394712000,1394722799,293,1027.88,92,804
303833,Downtown,"Downtown,Hawaii,United States","21.31226,-157.85999",1394679600,1394690399,297.15,1023.33,71,803
303834,Downtown,"Downtown,Hawaii,United States","21.31226,-157.85999",1394690400,1394701199,295.33,1024.82,80,803
303835,Downtown,"Downtown,Hawaii,United States","21.31226,-157.85999",1394701200,1394711999,294.97,1026.06,82,803
303836,Downtown,"Downtown,Hawaii,United States","21.31226,-157.85999",1394712000,1394722799,294.7,1025.53,83,804
303837,Kaka'ako,"Kaka'ako,Hawaii,United States","21.29735,-157.85457",1394679600,1394690399,297.15,1023.33,71,803
303838,Kaka'ako,"Kaka'ako,Hawaii,United States","21.29735,-157.85457",1394690400,1394701199,295.33,1024.82,80,803
303839,Kaka'ako,"Kaka'ako,Hawaii,United States","21.29735,-157.85457",1394701200,1394711999,294.97,1026.06,82,803
303840,Kaka'ako,"Kaka'ako,Hawaii,United States","21.29735,-157.85457",1394712000,1394722799,294.7,1025.53,83,804
303841,Waikiki,"Waikiki,Hawaii,United States","21.28323,-157.83047",1394679600,1394690399,297.83,1028.11,96,801
303842,Waikiki,"Waikiki,Hawaii,United States","21.28323,-157.83047",1394690400,1394701199,296.79,1029.52,100,800
303843,Waikiki,"Waikiki,Hawaii,United States","21.28323,-157.83047",1394701200,1394711999,296.5,1030.68,100,800
303844,Waikiki,"Waikiki,Hawaii,United States","21.28323,-157.83047",1394712000,1394722799,296.45,1030.23,100,801
303845,Horn,"Horn,Iowa,United States","41.59183,-95.06051",1394679600,1394690399,271.64,987.99,64,800
303846,Horn,"Horn,Iowa,United States","41.59183,-95.06051",1394690400,1394701199,269.73,987.21,74,800
303847,Horn,"Horn,Iowa,United States","41.59183,-95.06051",1394701200,1394711999,271.53,986.1,65,800
303848,Horn,"Horn,Iowa,United States","41.59183,-95.06051",1394712000,1394722799,270.91,985.32,66,800
303849,Olde Town,"Olde Town,Washington,United States","47.53006,-122.03206",1394679600,1394690399,282.49,967.57,85,800
303850,Olde Town,"Olde Town,Washington,United States","47.53006,-122.03206",1394690400,1394701199,278.53,967.1,90,800
303851,Olde Town,"Olde Town,Washington,United States","47.53006,-122.03206",1394701200,1394711999,276.77,966.8,87,801
303852,Olde Town,"Olde Town,Washington,United States","47.53006,-122.03206",1394712000,1394722799,275.99,965.63,86,802
303853,Gilman,"Gilman,Washington,United States","40.766701,-87.992264",1394679600,1394690399,265.15,1009.64,78,800
303854,Gilman,"Gilman,Washington,United States","40.766701,-87.992264",1394690400,1394701199,259.44,1010.31,54,800
303855,Gilman,"Gilman,Washington,United States","40.766701,-87.992264",1394701200,1394711999,254.28,1010.41,42,800
303856,Gilman,"Gilman,Washington,United States","40.766701,-87.992264",1394712000,1394722799,253.51,1011.26,22,800
303857,Newport,"Newport,Washington,United States","39.09145,-84.495781",1394679600,1394690399,268.45,1002.91,69,600
303858,Newport,"Newport,Washington,United States","39.09145,-84.495781",1394690400,1394701199,264.59,1004.55,62,801
303859,Newport,"Newport,Washington,United States","39.09145,-84.495781",1394701200,1394711999,262.73,1006.12,71,801
303860,Newport,"Newport,Washington,United States","39.09145,-84.495781",1394712000,1394722799,261.35,1008.34,73,800
303861,Fondren,"Fondren,Mississippi,United States","32.33886,-90.17986",1394679600,1394690399,280.13,1027.95,48,800
303862,Fondren,"Fondren,Mississippi,United States","32.33886,-90.17986",1394690400,1394701199,278.12,1029.44,53,800
303863,Fondren,"Fondren,Mississippi,United States","32.33886,-90.17986",1394701200,1394711999,275.45,1030.03,62,800
303864,Fondren,"Fondren,Mississippi,United States","32.33886,-90.17986",1394712000,1394722799,273.88,1031.29,72,800
303865,Central Business District,"Central Business District,Michigan,United States","42.29211,-85.58478",1394679600,1394690399,261.01,1004.53,69,800
303866,Central Business District,"Central Business District,Michigan,United States","42.29211,-85.58478",1394690400,1394701199,256.44,1005.69,71,800
303867,Central Business District,"Central Business District,Michigan,United States","42.29211,-85.58478",1394701200,1394711999,251.57,1006.2,61,800
303868,Central Business District,"Central Business District,Michigan,United States","42.29211,-85.58478",1394712000,1394722799,249.88,1006.97,71,800
303869,Rosedale,"Rosedale,Kansas,United States","39.32011,-76.515518",1394679600,1394690399,273.07,994.32,72,500
303870,Rosedale,"Rosedale,Kansas,United States","39.32011,-76.515518",1394690400,1394701199,267.3,999.77,65,800
303871,Rosedale,"Rosedale,Kansas,United States","39.32011,-76.515518",1394701200,1394711999,265.92,1003.28,67,801
303872,Rosedale,"Rosedale,Kansas,United States","39.32011,-76.515518",1394712000,1394722799,264.64,1007.61,60,801
303873,Moss Bay,"Moss Bay,Washington,United States","47.67301,-122.2023",1394679600,1394690399,283.56,1024.47,83,800
303874,Moss Bay,"Moss Bay,Washington,United States","47.67301,-122.2023",1394690400,1394701199,280.61,1024.09,88,800
303875,Moss Bay,"Moss Bay,Washington,United States","47.67301,-122.2023",1394701200,1394711999,278.87,1023.95,91,801
303876,Moss Bay,"Moss Bay,Washington,United States","47.67301,-122.2023",1394712000,1394722799,278.16,1022.77,93,802
303877,Totem Lake,"Totem Lake,Washington,United States","47.7145,-122.18102",1394679600,1394690399,283.56,1024.47,83,800
303878,Totem Lake,"Totem Lake,Washington,United States","47.7145,-122.18102",1394690400,1394701199,280.61,1024.09,88,800
303879,Totem Lake,"Totem Lake,Washington,United States","47.7145,-122.18102",1394701200,1394711999,278.87,1023.95,91,801
303880,Totem Lake,"Totem Lake,Washington,United States","47.7145,-122.18102",1394712000,1394722799,278.16,1022.77,93,802
303881,Downtown  Knoxville,"Downtown Knoxville,Tennessee,United States","35.96325,-83.92038",1394679600,1394690399,274.65,985.4,67,804
303882,Downtown  Knoxville,"Downtown Knoxville,Tennessee,United States","35.96325,-83.92038",1394690400,1394701199,271.55,988.1,57,800
303883,Downtown  Knoxville,"Downtown Knoxville,Tennessee,United States","35.96325,-83.92038",1394701200,1394711999,269.2,989.74,56,800
303884,Downtown  Knoxville,"Downtown Knoxville,Tennessee,United States","35.96325,-83.92038",1394712000,1394722799,267.68,992.38,55,800
303885,Fort Sanders,"Fort Sanders,Tennessee,United States","35.95931,-83.93397",1394679600,1394690399,274.65,985.4,67,804
303886,Fort Sanders,"Fort Sanders,Tennessee,United States","35.95931,-83.93397",1394690400,1394701199,271.55,988.1,57,800
303887,Fort Sanders,"Fort Sanders,Tennessee,United States","35.95931,-83.93397",1394701200,1394711999,269.2,989.74,56,800
303888,Fort Sanders,"Fort Sanders,Tennessee,United States","35.95931,-83.93397",1394712000,1394722799,267.68,992.38,55,800
303889,Downtown,"Downtown,Florida,United States","27.94824,-82.45527",1394679600,1394690399,292.55,1021.87,95,803
303890,Downtown,"Downtown,Florida,United States","27.94824,-82.45527",1394690400,1394701199,292.61,1023.04,87,804
303891,Downtown,"Downtown,Florida,United States","27.94824,-82.45527",1394701200,1394711999,291.07,1024.44,76,500
303892,Downtown,"Downtown,Florida,United States","27.94824,-82.45527",1394712000,1394722799,285.92,1028.45,64,800
303893,Downtown,"Downtown,Michigan,United States","42.33451,-83.04907",1394679600,1394690399,261.65,1004.45,73,800
303894,Downtown,"Downtown,Michigan,United States","42.33451,-83.04907",1394690400,1394701199,260.76,1005.44,70,800
303895,Downtown,"Downtown,Michigan,United States","42.33451,-83.04907",1394701200,1394711999,258.73,1006.44,74,800
303896,Downtown,"Downtown,Michigan,United States","42.33451,-83.04907",1394712000,1394722799,256.53,1008.83,66,800
303897,Eastside,"Eastside,Michigan,United States","42.29227,-85.55869",1394679600,1394690399,261.01,1004.53,69,800
303898,Eastside,"Eastside,Michigan,United States","42.29227,-85.55869",1394690400,1394701199,256.44,1005.69,71,800
303899,Eastside,"Eastside,Michigan,United States","42.29227,-85.55869",1394701200,1394711999,251.57,1006.2,61,800
303900,Eastside,"Eastside,Michigan,United States","42.29227,-85.55869",1394712000,1394722799,249.88,1006.97,71,800
303901,Downtown,"Downtown,Nebraska,United States","41.26065,-95.9341",1394679600,1394690399,274.88,990.91,55,800
303902,Downtown,"Downtown,Nebraska,United States","41.26065,-95.9341",1394690400,1394701199,272.22,990.04,69,800
303903,Downtown,"Downtown,Nebraska,United States","41.26065,-95.9341",1394701200,1394711999,273.2,989.1,60,800
303904,Downtown,"Downtown,Nebraska,United States","41.26065,-95.9341",1394712000,1394722799,271.48,988.32,69,800
303905,Irvingdale,"Irvingdale,Nebraska,United States","40.78812,-96.70095",1394679600,1394690399,275.15,985.81,51,800
303906,Irvingdale,"Irvingdale,Nebraska,United States","40.78812,-96.70095",1394690400,1394701199,272.16,985.34,62,800
303907,Irvingdale,"Irvingdale,Nebraska,United States","40.78812,-96.70095",1394701200,1394711999,272.03,984.72,56,800
303908,Irvingdale,"Irvingdale,Nebraska,United States","40.78812,-96.70095",1394712000,1394722799,271.79,984.03,59,800
303909,Briarwood,"Briarwood,Arkansas,United States","34.7485,-92.35445",1394679600,1394690399,280.55,1022.68,43,800
303910,Briarwood,"Briarwood,Arkansas,United States","34.7485,-92.35445",1394690400,1394701199,277.36,1023.36,65,800
303911,Briarwood,"Briarwood,Arkansas,United States","34.7485,-92.35445",1394701200,1394711999,275.82,1023.22,66,800
303912,Briarwood,"Briarwood,Arkansas,United States","34.7485,-92.35445",1394712000,1394722799,274.76,1023.83,76,800
303913,Downtown,"Downtown,Arkansas,United States","34.74404,-92.27788",1394679600,1394690399,281.03,1022.68,43,800
303914,Downtown,"Downtown,Arkansas,United States","34.74404,-92.27788",1394690400,1394701199,277.81,1023.36,65,800
303915,Downtown,"Downtown,Arkansas,United States","34.74404,-92.27788",1394701200,1394711999,276.25,1023.22,66,800
303916,Downtown,"Downtown,Arkansas,United States","34.74404,-92.27788",1394712000,1394722799,275.17,1023.83,76,800
303917,Downtown,"Downtown,Massachusetts,United States","42.35829,-71.05663",1394679600,1394690399,275.56,984.91,97,501
303918,Downtown,"Downtown,Massachusetts,United States","42.35829,-71.05663",1394690400,1394701199,273.84,983.56,100,501
303919,Downtown,"Downtown,Massachusetts,United States","42.35829,-71.05663",1394701200,1394711999,268.53,987.23,91,500
303920,Downtown,"Downtown,Massachusetts,United States","42.35829,-71.05663",1394712000,1394722799,265.05,992.38,74,600
303921,Maxey Park,"Maxey Park,Texas,United States","33.571,-101.89641",1394679600,1394690399,278.08,921.61,58,800
303922,Maxey Park,"Maxey Park,Texas,United States","33.571,-101.89641",1394690400,1394701199,274.86,922.03,52,800
303923,Maxey Park,"Maxey Park,Texas,United States","33.571,-101.89641",1394701200,1394711999,272.75,921.01,65,800
303924,Maxey Park,"Maxey Park,Texas,United States","33.571,-101.89641",1394712000,1394722799,272.87,920.31,54,801
303925,Waters,"Waters,Texas,United States","33.52387,-101.87905",1394679600,1394690399,277.61,921.61,58,800
303926,Waters,"Waters,Texas,United States","33.52387,-101.87905",1394690400,1394701199,274.42,922.03,52,800
303927,Waters,"Waters,Texas,United States","33.52387,-101.87905",1394701200,1394711999,272.32,921.01,65,800
303928,Waters,"Waters,Texas,United States","33.52387,-101.87905",1394712000,1394722799,272.47,920.31,54,801
303929,Marquette,"Marquette,Wisconsin,United States","46.543541,-87.395416",1394679600,1394690399,252.15,1001.61,69,800
303930,Marquette,"Marquette,Wisconsin,United States","46.543541,-87.395416",1394690400,1394701199,252.48,1000.42,66,800
303931,Marquette,"Marquette,Wisconsin,United States","46.543541,-87.395416",1394701200,1394711999,253.71,998.58,59,800
303932,Marquette,"Marquette,Wisconsin,United States","46.543541,-87.395416",1394712000,1394722799,257.78,996.83,72,803
303933,City Center,"City Center,Florida,United States","25.7945,-80.12942",1394679600,1394690399,296.52,1024.79,90,804
303934,City Center,"City Center,Florida,United States","25.7945,-80.12942",1394690400,1394701199,295.79,1025.06,95,803
303935,City Center,"City Center,Florida,United States","25.7945,-80.12942",1394701200,1394711999,294.26,1025.57,95,801
303936,City Center,"City Center,Florida,United States","25.7945,-80.12942",1394712000,1394722799,291.87,1027.96,99,801
303937,Original Town,"Original Town,Texas,United States","31.99755,-102.07255",1394679600,1394690399,280.51,926.06,37,800
303938,Original Town,"Original Town,Texas,United States","31.99755,-102.07255",1394690400,1394701199,276.43,926.65,49,800
303939,Original Town,"Original Town,Texas,United States","31.99755,-102.07255",1394701200,1394711999,274.81,925.95,64,800
303940,Original Town,"Original Town,Texas,United States","31.99755,-102.07255",1394712000,1394722799,274.12,925.26,57,800
